EN300-703997_i001_EN300-306118_i001_13_2_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_2.mol2
EN300-703997_i001_EN300-306118_i001_13_4_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_4.mol2
EN300-703997_i001_EN300-306118_i001_13_6_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_6.mol2
EN300-703997_i001_EN300-306118_i001_13_7_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_7.mol2
EN300-703997_i001_EN300-344045_i001_13_2_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-703997_i001_EN300-344045_i001_13_3_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6937_3.mol2
EN300-703997_i001_EN300-97777_i001_14_3_1	gold_soln_amine_3_m817_14.mol2	gold_soln_acide_1_m382_3.mol2
EN300-703997_i001_EN300-315786_i001_14_15_1	gold_soln_amine_3_m817_14.mol2	gold_soln_acide_2_m6664_15.mol2
EN300-703997_i001_EN300-194291_i002_14_12_1	gold_soln_amine_3_m817_14.mol2	gold_soln_acide_2_m6787_12.mol2
EN300-703997_i001_EN300-194291_i002_14_16_1	gold_soln_amine_3_m817_14.mol2	gold_soln_acide_2_m6787_16.mol2
EN300-703997_i001_EN300-43851_i001_14_17_1	gold_soln_amine_3_m817_14.mol2	gold_soln_acide_3_m206_17.mol2
EN300-703997_i001_EN300-1087079_i001_17_4_1	gold_soln_amine_3_m817_17.mol2	gold_soln_acide_1_m10295_4.mol2
